"id","x_personality"
"galathil","{""orientation"": ""bisexual"", ""sexFantasies"": [""group sex with wealthy patrons"", ""being the center of attention in a high-society orgy"", ""dominating a submissive noble""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""polyamorous"", ""speakStyleDuringSex"": ""erotic storytelling"", ""sexPersonalityTraits"": [""demanding"", ""controlling"", ""erotic confident"", ""dominant""], ""preferredSexPositions"": [""doggy style"", ""reverse cowgirl""]}"
"ganna_uriel","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being taken aggressively"", ""rough outdoor sex"", ""sex in a forbidden place""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""submissive talk"", ""sexPersonalityTraits"": [""passionate"", ""intense"", ""desperate""], ""preferredSexPositions"": [""doggy style"", ""reverse cowgirl"", ""standing""]}"
"alvor","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex outdoors in the woods"", ""romantic getaway with Sigrid""], ""sexualBehavior"": [""kissing"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""loving"", ""adventurous""], ""preferredSexPositions"": ["" missionary"", ""cowgirl"", ""standing doggystyle""]}"
"imperial_guard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""uniform fetish"", ""role-playing as a commanding officer""], ""sexualBehavior"": [""nipple play"", ""deep kissing""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""controlled"", ""confident"", "" assertive""], ""preferredSexPositions"": [""missionary"", ""standing""]}"
"agrius","{""orientation"": ""bisexual"", ""sexFantasies"": [""being dominated by a powerful partner"", ""having sex in a high-risk location"", ""engaging in a sex competition with multiple partners""], ""sexualBehavior"": [""rough sex"", ""bondage"", ""threesomes""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""unpredictable""], ""preferredSexPositions"": [""doggy style"", ""reverse cowgirl"", ""standing""]}"
"adonato_leotelli","{""orientation"": ""heterosexual"", ""sexFantasies"": [""making love in a library"", ""being seduced by a mysterious woman"", ""romantic getaway to a secluded castle""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""cuddling""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""passionate"", ""romantic"", ""intimate""], ""preferredSexPositions"": [""missionary"", ""standing"", ""couch""]}"
"aeri","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in a secluded outdoor location"", ""sex with a stranger"", ""being tied up and teased""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""threesomes""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""adventurous"", ""playful""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"hjaalmarch_guard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""role-playing as a guard and citizen"", ""sex in a secluded outdoor location"", ""being dominant in the bedroom""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""threesomes""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""submissive"", ""responsible"", ""loyal""], ""preferredSexPositions"": [""missionary"", ""standing"", ""bent over""]}"
"brand-shei","{""orientation"": ""bisexual"", ""sexFantasies"": [""Dominating a partner in a forbidden place"", ""Exploring carnal desires with a group of close friends"", ""Rekindling forbidden passions with a past lover""], ""sexualBehavior"": [""cum tasting"", ""breast play"", ""roleplay""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""flirtatious"", ""outgoing"", ""confident"", ""kinky""], ""preferredSexPositions"": [""doggy style"", ""cowgirl"", ""standing""]}"
"commander_caius","{""orientation"": ""heterosexual"", ""sexFantasies"": [""roleplay with Imperial theme"", ""sex in a secret underground location"", ""public sex in a crowded market""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""facials""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""aggressive"", ""in charge"", ""domineering""], ""preferredSexPositions"": [""missionary"", ""dominant"", ""standing""]}"
"ghak","{""orientation"": ""heterosexual"", ""sexFantasies"": [""submitting to a strong partner"", ""being dominated in a hidden place""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""submissive"", ""sensual""], ""preferredSexPositions"": [""missionary"", ""standing""]}"
"indaryn","{""orientation"": ""bisexual"", ""sexFantasies"": [""threesomes with Maven and Haelga"", ""sex in the meadery's cellar"", ""being watched by Romlyn Dreth while having sex""], ""sexualBehavior"": [""nipple play"", ""facials"", ""voyeurism""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""adventurous""], ""preferredSexPositions"": [""doggy style"", ""standing up"", ""missionary""]}"
"ghamorz","{""orientation"": ""heterosexual"", ""sexFantasies"": [""conquering a Daedric princess"", ""sex in the orichalcum mine"", ""group sex with fellow Orcs""], ""sexualBehavior"": [""rough sex"", ""aggressive thrusting"", ""multiple orgasms""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""passionate"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""standing""]}"
"ghorbash_the_iron_hand","{""orientation"": ""heterosexual"", ""sexFantasies"": [""master-slave roleplay"", ""Discipline and submission fantasy""], ""sexualBehavior"": [""nipple play"", ""threesomes"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""controlling"", ""possessive""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""reverse cowgirl""]}"
"geimund","{""orientation"": ""heterosexual"", ""sexFantasies"": [""roleplaying as a rugged mercenary"", ""outdoor sex in a secluded forest"", ""being watched by his wife while having sex with another woman""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""deep kissing""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""passionate"", ""dominant"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""standing""]}"
"general_tullius","{""orientation"": ""heterosexual"", ""sexFantasies"": [""rough sex with a strong Nord woman"", ""sex in a military camp""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""dominant"", ""demanding""], ""preferredSexPositions"": [""missionary"", ""doggy style""]}"
"garthar","{""orientation"": ""heterosexual"", ""sexFantasies"": [""outdoor sex in the wilderness"", ""threesomes with Vex and another woman"", ""rough sex with a mysterious stranger""], ""sexualBehavior"": [""anal play"", ""facials"", ""breast play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""playful banter"", ""sexPersonalityTraits"": [""aggressive"", ""adventurous"", ""dominant""], ""preferredSexPositions"": [""standing doggystyle"", ""bent over"", ""missionary""]}"
"hadvar","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway"", ""private intimacy"", ""erotic massage""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""gentle"", ""affectionate"", ""attentive""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""spooning""]}"
"gissur","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being watched during sex"", ""sex with a powerful woman"", ""threesome with two women""], ""sexualBehavior"": [""breast play"", ""threesomes"", ""facials""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""demanding"", ""possessive""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
"falkreath_guard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""rough sex"", ""outdoor sex"", ""sex with a woman in uniform""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""cum play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""protective""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"markarth_city_guard","{""orientation"": ""bisexual"", ""sexFantasies"": [""threesomes"", ""outdoor sex"", ""roleplay as a guard and a prisoner""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""aggressive"", ""controlling""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing up""]}"
"helgird","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in a sacred place"", ""dominant partner""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""intimate"", ""devoted""], ""preferredSexPositions"": [""missionary"", ""standing""]}"
"hjorunn","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in the woods"", ""sex on a mountain peak"", ""sex with a traveling companion""], ""sexualBehavior"": [""breast play"", ""public sex"", ""outdoor sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""adventurous"", ""passionate"", ""rugged""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""standing""]}"
"hestla","{""orientation"": ""bisexual"", ""sexFantasies"": [""dominating a Companion"", ""sex in the Castle Volkihar dungeon"", ""group sex with vampires""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""cum play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""dominant"", ""aggressive"", ""selfish""], ""preferredSexPositions"": [""doggie style"", ""standing"", ""bent over""]}"
"heratar","{""orientation"": ""heterosexual"", ""sexFantasies"": [""hunting and dominating a werewolf mate"", ""sexually overpowering a resistant partner"", ""exhibitionistic sex in the wilderness""], ""sexualBehavior"": [""rough penetration"", ""nipple biting"", ""spanking""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""assertive"", ""lustful""], ""preferredSexPositions"": [""dominant missionary"", ""standing from behind"", ""lap dance""]}"
"pale_hold_guard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""role-playing as a guard and prisoner"", ""sex in a secret underground location"", ""being in charge and dominating a partner""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""exhibitionism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""in control"", ""demanding""], ""preferredSexPositions"": [""missionary"", ""doggystyle"", ""standing""]}"
"gunjar","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex in a secluded forest"", ""being watched by a crowd while having sex"", ""having a threesome with two women""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""outdoor sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""adventurous"", ""romantic""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"helvard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic outdoor sex"", ""ravishing a maiden""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""attentive"", ""protective""], ""preferredSexPositions"": [""missionary"", ""doggy style""]}"
"solitude_guard","{""orientation"": ""heterosexual"", ""sexFantasies"": [""roleplay with a partner dressed as a bandit"", ""sex in a hidden location within Solitude""], ""sexualBehavior"": [""facesitting"", ""handjob"", ""fingering""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""submissive"", ""controlled"", ""erotically charged""], ""preferredSexPositions"": [""missionary"", ""standing"", ""bent over""]}"
"gorm","{""orientation"": ""bisexual"", ""sexFantasies"": [""rough sex"", ""public sex"", ""role-playing as a powerful Nord leader""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""threesomes""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
"grelka","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being dominated by a powerful partner"", ""having sex in a secluded outdoor location""], ""sexualBehavior"": [""nipple play"", ""cum licking"", ""ropes bondage""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""playful banter"", ""sexPersonalityTraits"": [""demanding"", ""assertive"", ""kinky""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
"hathrasil","{""orientation"": ""homosexual"", ""sexFantasies"": [""being dominated by a powerful man"", ""engaging in a secret affair with a coworker"", ""having sex in a hidden location at the smelter""], ""sexualBehavior"": [""nipple play"", ""cum play"", ""anal play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""erotic storytelling"", ""sexPersonalityTraits"": [""private"", ""reserved"", ""indulgent"", ""hidden passionate"", ""sensual"", ""dominant bottom""], ""preferredSexPositions"": [""missionary"", ""from behind"", ""doggy style""]}"
"horgeir","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in the lumber mill"", ""sex with a traveling bard"", ""being caught by his wife while having sex with someone else""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""rough"", ""demanding""], ""preferredSexPositions"": [""doggy style"", ""missionary"", ""spooning""]}"
